2,abari,o,news,
2452,ohiki,ha,"bathe, bathe oneself, take a bath",
2453,ohu,,earthquake,
2454,ohumu,,cook,
2455,ohungu,o,wasp,animal
2456,oiki,,"go, set out",
2457,-oka,LOC,at,
2458,okere,ho,drink,
2459,oko,,stand on end,
2460,-oko,DIR,seaward,dir
2461,okoko,nanga,"chin, lower jaw",body part
2462,ole,,crotch,
2463,olete,,penetrate,
2464,olu,,overflow,
2465,oluku,ho,"not want, refuse s t",
2466,olyomo,ho,"eat, eat s t",
2467,omanga,,full,
2468,omu,i na,"jealous, jealousy",
2469,omuku,i,ripe,
2470,opuru,,spittle,
2471,ora,ha,rob,
2472,ora,nanga,daughter,kin
2473,orahi,o,hour,
2474,orangi,,serants,
2475,orehe,ho,"cry, whine",
2476,oriki,ho,"see, see with s t, able to see, I don't see him",
2477,oro,,become cloudy,
2478,orumu,,come,
2479,orutu,i,fight (of dogs),
2480,otaka,,fall,
2481,otama,,leave,
2482,otili,,canoe (Tug),
2483,otini,,handle,
2484,oto,,cut,
2485,oto,o,"automobile, vehicle",
2486,owa,nanga,aunt,kin
2487,oworo,,sword,
2488,paakoro,i,slippery,
2489,paca,,"smear, brush",
2490,padaka,,short,
2491,padamara,o,lamp,
2492,padara,,indigestion,
2493,pado,,leprosy,
2494,padoha,i,"poisonous, poison",
2495,pagoto,o,"bad smell, smelly, odiferous",
2496,paha,i,"after, following, let's eat and then afterward drink palm wine",
2497,pahagi,,corner,
2498,pahi,,shoal,
2499,pahitaka,o,funnel for filling sago mold,
2500,pahugo,,asthmatic,
2501,paka,ha,throw (a round object),
2502,pakata,,k o canoe,
2503,pakisani,,uncivilized,
2504,pako,ma,"thick, coarse",
2505,pakoro,ha,cut,
2506,palado,o,coconut rat,animal
2507,palaka,,edge,
2508,palele,,sell,
2509,pali,,rebel,
2510,pali,ha,roll up,
2511,palyanga,,"touch, feel",
2512,pamara,o,"knife, razor",
2513,pana,,shoot with bow,
2514,panata,,disordered,
2515,panawa,o,medicine,
2516,pancora,,"drain, funnel",
2517,panga,nanga,elbow,body part
2518,papa,,reef,nautical
2519,paraha,,pin s t,
2520,parahaja,,without payment,
2521,parahi,nanga,beard,body part
2522,parati,,"share, portion",
2523,pariama,o,"Pleiades, year, rust",time
2524,parihi,,"sweep away, wipe off",
2525,parting,,wind up,
2526,paruru,,laxitive,
2527,patidoi,,chest,
2528,pawa,,chisel,
2529,paya,i,"intense, serious",
2530,payae,o,palm leaf cup,
2531,payu,o,"umbrella, to use as an umbrella, he uses the leaf as an umbrella",
2532,pea,o,"skull, cranium, bald",
2533,peda,o,"sago, prepare sago, lay out sago to dry",
2534,peda-peda,o,arrowroot,
2535,pedeke,,frog,
2536,peduru,,k o tree,
2537,pehaka,i na,become wet,
2538,peki,,"make dirty, defile, contaminate",
2539,pekoto,,cross legs,
2540,pelanga,,"bent, crooked",
2541,peleke,,stumble,
2542,pelelaka,,"lean, thin",
2543,peleoko,,"curved, not straight",
2544,peneto,,"narrow, tight",
2545,penga,,"beat, pulse",
2546,penga-penga,,play marbles,
2547,pepe,,"wrap up, enclose",
2548,pepe,nanga,uncle (mother's brother),kin
2549,perehu,,"shut, close",
2550,pereki,,old,
2551,peri,,score,
2552,peringana,,"scatter, disperse",
2553,peseke,ma,"dirt, dirty",
2554,piara,ha,raise,
2555,pida,,unfinished handiwork,
2556,pidaha,,hole,
2557,pidili,,"release, let go",
2558,pidingi,,k o belt clasp,
2559,pigu,,k o small basket,
2560,piha-pihana,,use up entirely,
2561,pilangu,,contribute,
2562,pilatu,,"pinch, wedge in",
2563,pilipere,,struggle,
2564,piloko,,blind,
2565,pilopuru,,break,
2566,pim,,k o palm,
2567,pine,,rice,
2568,pineau,,k o coconut,
2569,pinoa,,flower of aren palm,
2570,pipi,,money,
2571,pipidoro,,k o magic charm,
2572,pipiheni,,k o large black beetle,
2573,pipiti,,"grub, caterpillar",
2574,pirini,,thick,
2575,pitata,i,"spring (of a trap or snare), the pig stepped on the snare and it sprung",hunting
2576,pitoko,,"stamp, kick",
2577,pitu,,k o tree,
2578,pitua,,customs,
2579,poa,ha,"have strength, be able, flow over, run out",
2580,poaka,,cry,
2581,podo,,short,
2582,podoje,,"money purse, pocket",
2583,poha,ho,hit,
2584,pohi-pohi,,k o mangrove,
2585,pohuku,,deny persistently,
2586,pohuku,,"fill up, fill in",
2587,poka,,hit with hand,
2588,pokoamo,,sago trough,
2589,poko-poko,,k o banana,
2590,pokoro,nanga,"abdomen, groin, dysentery",body part
2591,pola,,roasted sago,
2592,pole-pole,,fish eagle,
2593,polo,,"short, stump",
2594,poloto,,press between fingers,
2595,polu,,"crowd together, embrace",
2596,pongo,,deaf,
2597,pongono,,be deaf,
2598,pono,,bewitch s o,
2599,ponu,,bend forward,
2600,pooko,,crack,
2601,pooteke,,"crack, split, burst",
2602,popa,,"infant, small child",
2603,poparaka,,liana,
2604,populegana,,k o snake,
2605,porete,,back,
2606,porohono,,"chilly, feverish, fearful",
2607,potati,,large edible land crab,
2608,poteloti,,pencil,
2609,potoka,,"crack, burst",
2610,puda,,surface,
2611,puga,,limp,
2612,pugili,,"bent, broken",
2613,pugu-pugutu,,k o large black ant,
2614,puha,,decay,
2615,puha,,"crease, fold, tangled",
2616,puhu,,cholera (?),
2617,pujanga,,groin,
2618,pujeje,,mushy,
2619,puka,,young wood chicken,
2620,puka,,"knuckle, knob, hump, knot",
2621,pulo,,small hill,
2622,pulono,ha,"watch, stare, look attentively, to be watched",
2623,pululu,i,,
2624,pung,,k o pandanus,
2625,puniti,,coconut palm bark,
2626,punuhu,ha,satiated,
2627,puonga,,bubble up,
2628,pupu,o,k o bird,animal
2629,pupuung,,ankle,
2630,puro,,k o tree,
2631,purutu,,"abraded, skinned",
2632,putuhu,,decide,
2633,puturungu,i na,"strong, powerful",
2634,raba-tigo,,k o wood,
2635,rabu,,"winch, hoist the sail",
2636,rabutu,,stuck together,
2637,radako,,strip off s t,
2638,raga,,"withered, barren, dry, frightened, dumbfounded",
2639,ragoho,,scratch,
2640,ragumu,,k o lizard,
2641,raha,,"feel, mean, think",
2642,rahai,,"beautiful, handsome, graceful",
2643,rahamati,,"blessing, fortune, properity",
2644,rahi,,"nearsighted, myopic",
2645,rahuku,,uproot,
2646,rai,,k o mushroom,
2647,raki,,planting,
2648,rako,,attatch,
2649,rakutu,,liana,
2650,rama,,"swell, expand",
2651,rame,,"celebrate, feast",
2652,ramoho,,"press, squeeze, knead",
2653,rangi,,climb,
2654,rano,,"rub, anoint",
2655,rapa-rapa,,spices,
2656,rara,,stand apart,
2657,raratuhu,,k o banana,
2658,rari,,spy,
2659,raro,,"go out of the way, thick peels",
2660,rato,o,storm,nautical
2661,ratuhu,NUM,hundred,
2662,rau,,"half ripe, breakers",
2663,rauku,,warm above fire,
2664,rawiti,,split bamboo mat,
2665,redi,,"garden, cleaned, cleared",
2666,refe,,wings,
2667,regu,,divide,
2668,rehe,,split open,
2669,rehene,,remove,
2670,rehepehi,,guilder,
2671,rehuku,,"come off, break off, come undone",
2672,rekata,,"rend, destroy, tear, go away, take a walk",
2673,reno,,gnaw,
2674,repa,,blistered,
2675,rete,,"floor, layer",
2676,riaka,nanga,older sibling,kin
2677,ribi-ribi,,fever heat,
2678,riboko,,wake,
2679,ribuhu,,thousand,
2680,rica,,pepper,
2681,ridi,,"be still, remain silent, k o tree",
2682,rihuku,,slow,
2683,rikana,,hearth stone,
2684,rikimi,,"fit, abundant",
2685,rikitu,,straight,
2686,rimoi,,all,
2687,rinom,,cleaver,
2688,rio,,"footprint, impression",
2689,riri,,"bunch, stripe, scratch",
2690,ririmi,o,"rudder, steer, to use s t as a rudder",nautical
2691,ritama,i na,to get goose bumps,
2692,riwo,,"help, support",
2693,riwoto,o,rim on a habongo basket,weaving
2694,roanga,,howl,
2695,robo,,Wednesday,time
2696,roehe,ma,trunk,plant
2697,rohu,,"do hastily, do rashly",
2698,rokata,nanga,husband,kin
2699,roko,,file teeth,
2700,roma,,k o tree,
2701,romanga,,name,
2702,rono,,purr,
2703,ronu,,fall together,
2704,roraange,,three month rice,
2705,roraka,,k o shrub,
2706,rorano,,balsam,
2707,rore,,k o spirit,
2708,roree,,k o canoe,
2709,roroai,,"established, agreed",
2710,roroto,,protruding,
2711,rorotu,,k o mango,
2712,roru,,"pick, long",
2713,rorumu,,k o wood,
2714,rotanga,,offer around,
2715,roti,,bread,
2716,ruae,,make noise,
2717,ruara,,thickleaved,
2718,ruba,ho,"spill, knock over, trip",
2719,rube,,"stone pot, earthen vessel, pitcher",
2720,rubu,,stand close together,
2721,rucaka,,"wreck, destroy",
2722,ruci,,deceive,
2723,rudu,,thresh rice,
2724,rugi,,"damage, loss",
2725,ruhutu,,close,
2726,ruju,,rub s t,
2727,rujubi,,k o lobster,fish
2728,rukiti,o,k o tree,plant
2729,ruku,,"curved, hanging over",
2730,rumunu,,choke,
2731,ruruhu,,"noise, sound",
2732,rurutu,,standing close together,
2733,rutuku,,logjam,
2734,safa,,damer rosin,
2735,salipi,,sago leaf mat,
2736,salumbe,ho,to sing k o traditional song,
2737,sana,o,thousand,num
2738,sapato,o,shoe,
2739,sawaro,ha,smart,
2740,sehehe,o,,
2741,selo,ho,to dance a k o dance,
2742,siridola,,k o stomach illness,
2743,soika,ha,hold,
2744,sopaya,PART,so that,
2745,suba-suba,o,walking leaf insect,animal
2746,taaere,,"reprimand, scold",
2747,taaga,o,"lake, puddle",
2748,taahi,o,k o jellyfish,animal
2749,taajiri,,accuse of adultery,
2750,taake,o,k o thick rattan,plant
2751,taana,,endure,
2752,tabadiku,o,bamboo,plant
2753,tabaga,,copper,
2754,tabako,o,"cigarette, tobacco",
2755,tabauru,,fill,
2756,tabea,,excuse me,
2757,tabihahu,,orchid,
2758,tabu,,"dip, sop",
2759,tabule,,shellfish,
2760,tadaka,,"blunt, dull",
2761,tadauru,nanga,head hair,body part
2762,tadi,,"thrust, own s t",
2763,taduku,o,horn,body part
2764,tafi,,"filter, strain",
2765,taga,i,chest pain,
2766,tagaala,,k o flat basket,
2767,tagahanga,,delay,
2768,tagaheka,o,k o bird,animal
2769,tagailoriki,o,k o kingfisher,animal
2770,tagali,,"change, exchange",
2771,tagapi,,explain s t mysterious,
2772,tage,,undermost part of leaf,
2773,tagi,,"go, run",
2774,tagoko,ha,"catch, sieze, pick up",
2775,tahe,ho,crawl,
2776,tahube,o,canna,plant
2777,tahuku,ha,knot,
2778,tai,ha,"carry (on the back), they carried the baskets",
2779,tai,ha,"carry on back, we carry baskets",
2780,taiana,ho,"deliberate, consider",
2781,taihe,ma,piglet,animal
2782,tailako,ho,"see, look at",
2783,taili,ho,attempt,
2784,taiti,ha,hurry,
2785,taka,,"break an engagement, creak",
2786,take,,"tap, bump",
2787,takehiri,,"appraise, estimate, suppose",
2788,takieuw,,k o grass,
2789,takoro,ho,"knock, beat, I play the drum",
2790,takuru,o,k o heron,animal
2791,talaaa,,scanty,
2792,talaga,o,lake,
2793,talama,,plate,
2794,talanga,,bulge out,
2795,taleana,,encourage,
2796,tali,o,seastar,animal
2797,talo,,old egg,
2798,taloko,,blow,
2799,tama,,"wait, stuck in throat",
2800,tamamu,,ready,
2801,tamero,,sacrum,body part
2802,tami,,stuck in throat,
2803,tamo,o,rice pot,
2804,tamoro,,"spy, peep",
2805,tampala,o,curse,magic
2806,tamunu,ho,cover,
2807,tana,ho,"lock up (in a room), he locked him up in jail",
2808,tana,ha,to bring an offering,
2809,tanana,,unhelpful,
2810,tanawaka,,bad,
2811,tangi,,perch,
2812,tangono,i,lean,
2813,tani,,look for lice,
2814,tanobane,,sail together,
2815,tanuma,,k o bean,
2816,tapa,,"mend, patch, fish turtle",
2817,tapaki,,road,
2818,tapalyu,,"fall on, lay on",
2819,tape,,hole in tree,
2820,tapi-tapi,,sieve,
2821,tapu,,anchor,
2822,tararono,,"shine, shine upon",
2823,tarate,,waterlily,
2824,taratibi,,k o banana,
2825,taratibi,,sit with crossed legs,
2826,tarima,,receive,
2827,tarimakasi,,thanks,
2828,taromo,,black,
2829,taru,,"adhere, stick",
2830,tarunu,,"notch, store",
2831,tarupa,o,"sandals, shoes",
2832,tata,,k o basket,
2833,tatabuang,,k o guitar,
2834,tatanaman,,crop,
2835,tataope,,"tadpole, ikan kes",
2836,tatapa,o,k o basket (for rice sifting),
2837,tataruna,,k o snake,
2838,tate,,"sieve, sift",
2839,tateke,,"crackle, crack",
2840,tatoko,ha,"cover, shelter, protect",
2841,tatu,,burn out,
2842,tau,o,house,
2843,taubutu,,bargain,
2844,tauge,,k o earring,
2845,taugumi,,fish with weir,
2846,tauja,,sea cucumber,
2847,taulu,,"stick, paste",
2848,tauru,ha,pull,
2849,tawaga,,"listen, stare",
2850,tawanono,,admonish,
2851,tawari,,swallow tobacco,
2852,tawa-tawa,,k o tree,
2853,tawi,,blink,
2854,tea-tea,,hop,
2855,teba,,"support, care for, raise",
2856,tebehuru,,cross,
2857,tebeturu,,lazy,
2858,tebini,i,"beautiful, clean, ",time
2859,tedema,,"chew, bite",
2860,tego,,sit,
2861,tegoro,,scold,
2862,teha,,"seat, bench",
2863,tehongo,,persist,
2864,tela,,floor tile,
2865,telemi,o,"female genitalia, clitoris",body part
2866,teli,,"curve, stretch a bow",
2867,temelo,,k o pea,
2868,temo,ho,speak,
2869,tengehono,,"not stop, reproach, avenge",
2870,tengeluku,,"lie, deceit",
2871,tengo,,alone,
2872,teno,,roll up,
2873,teo,,"wring out, press",
2874,teongo,,juice,
2875,tepo,,time,
2876,teri,,run aground,
2877,teri,,tar,
2878,tero,i,"equal, in order, right, equivalent (to each other)",
2879,teru,ha,set s t down,
2880,teta,ha,"pour out, empty, dip in",
2881,tetapu,i,"certain, sure",
2882,teteke,i,drip,
2883,teteki,i,small,
2884,tetengo,o,toilet,
2885,teteta,i,rain,
2886,teto,o,hard ground,
2887,tetoro,ha,"cut, carve",
2888,teturu,,crumble,
2889,teturu,,pick o ff,
2890,tewedanga,,open space,
2891,tiai,i,"ready, even, correct, in order",
2892,tiaka,,wrung out sago pith,
2893,tiba,o,k o bamboo,plant
2894,tibaangunu,,"untidy, disorder",
2895,tibako,,turn s t,
2896,tibi,,k o basket,
2897,tiboko,ho,swim,
2898,tiburu,,truncate,
2899,tide,ha,"lift, raise, carry high, ",
2900,tide-tide,o,,
2901,tidingi,,"punch, hit with fist",
2902,tigi,,near,
2903,tigiranga,,"long and thin, lengthwise, straight",
2904,tigiri,,stain,
2905,tigono,,"juice, glue",
2906,tiha,,"throw down, fall",
2907,tihe,,echo,
2908,tihihiri,,"boom, load roar, rumbling",
2909,tika,,"herd, flock, school, not do",
2910,tikara,,mat,
2911,tike,,seek,
2912,tiki,,"prop up, support",
2913,tikilo,,k o fish,
2914,tikiti,,"cough, chest illness",
2915,tila,,push,
2916,tilabukuku,,kneel,
2917,tilakeru,,"cross, step across",
2918,tilibu,,"pregnant, fertilized",
2919,tiliho,o,k o tree,plant
2920,tiliki,ma,penis,body part
2921,timi,,"under, lowest",
2922,timo,o,cucumber,food
2923,timono,ha,"old, leader, elder",
2924,timo-timono,ha,old (of many people),
2925,tinanga,,"bruised, swollen, overripe",
2926,tingaka,,seperate,
2927,tingi,o,k o mangrove,plant
2928,tingi,ho,"tighten, tight",
2929,tingidu,,dry leaves,
2930,tingkai,,"pranks, tricks",
2931,tinguku,,reward,
2932,tinirihi,,welt,
2933,tino,ha,weave,weaving
2934,tino,i,consume by fire,
2935,tio,ha,"go by, pass by, we have already passed that village",
2936,tiodu,,"make wet, sprinkle",
2937,tiohaka,,"wild, untamed",
2938,tioma,ho ma,turn back after a short time,
2939,tioniki,,cadge,
2940,tiopo,,sisters husand,
2941,tio-tio,,k o black ant,
2942,tipo,ha,knock o ff (fruit) with stick,
2943,tipoko,,short,
2944,tipopa,,steep,
2945,tita,,order,
2946,titi,,"cause, start, motive",
2947,titiki,,"k o mango, koini",
2948,titipa,,gust,
2949,titoko,,turn aside,
2950,to-,PRO,1S,
2951,toa,,friend,
2952,toaka,ho,"hold out (hand), hand something over, give, she gave us her umbrella",
2953,toaka,ha,"tear, split, break o ff",
2954,toba,,pull,
2955,tobiki,,break,
2956,toboko,,"burn, burnt",
2957,tobongo,ha,wade,
2958,tobote,,think,
2959,toca,,candles,
2960,todoa,,"bisexual, hermaphrodite",
2961,todokana,i,"suddenly, to be startled",
2962,todoku,o,"warp, weft",weaving
2963,todomo,,sharp,
2964,toduba,,"regret, remorse",
2965,tofo,,"nurse, feed",
2966,tofu,,mound,
2967,togo,,belch,
2968,togohanga,,"insane, crazy",
2969,togorona,,halfway,
2970,togowini,i,hard,
2971,togu,,,
2972,togumu,ho ma,rest,
2973,tohata,i na,"angry, evil, to be angry about s t",
2974,tohi,,"from the stem, cut a sprout",
2975,tohiki,,steal,
2976,tohora,,"third generation ancestors, third generation progeny",
2977,toi,,k o cane,
2978,toimi,o,"speargun, to shoot (a speargun)",hunting
2979,tokalo,,congeal,
2980,tokara,,"glow, flame",
2981,tokata,o,evil spirit,
2982,tokemi,,full,
2983,toku,,step over,
2984,toli,,"think, suppose",
2985,tolo,,"tap, knock",
2986,tolo-liko,,bird snare,hunting
2987,tolomu,,hat,
2988,tolyanga,,cut down,
2989,tolyomo,ha,"sharpen, sharp",
2990,toma,ha,kill,
2991,tomanga,,"awake, wake up",
2992,tomara,nanga,neck,body part
2993,tomate,o,tomato,plant
2994,tome-tome,,k o tree,
2995,tomo,,go against,
2996,tomole,,brave,
2997,tomono,,constipated,
2998,tomonu,,cover s t,
2999,tonaka,o,"earth, land, ground",
3000,tonga,,"small baskets, cracked",
3001,tono,,hold underwater,
3002,too,,navigate,nautical
3003,toolenge,,dry,
3004,toomu,ho,"gather together, gather s t",
3005,topaha,,"cut off, dig out",
3006,topi,,"plait, hat",
3007,topoko,,push,
3008,toporono,,"heap, pile up",
3009,tora,,"nervous, alarmed",
3010,toraha,,scorch,
3011,toraka,,"lift, carry",
3012,torari,,"attentive, attend",
3013,tore,,dry,
3014,tori,,"sprout, bud",
3015,toriha,,sit against,
3016,torimonoino,,"inundated by waves, washed by tide",nautical
3017,toro,,fighting attitude,
3018,toroa,nanga,male parents inlaw,kin
3019,torobuku,o,k o tree,plant
3020,torohowehe,o,k o tree,plant
3021,torohuku,o,liana,plant
3022,toropaha,,fall,
3023,toropu,o,k o liana,plant
3024,torou,i,"bad, ugly, worn out",
3025,toru,,cross the sea,nautical
3026,totaka,,bring,
3027,totaleo,o,bird (general term),animal
3028,totameri,o,k o arrow,hunting
3029,totango,,"tent, cast",
3030,totara,,"come out, end up",
3031,totare,,nurse cautiously,
3032,totaulu,o,starfish,animal
3033,toteke,,"tap, caress",
3034,totimiono,,grunt,
3035,totiri,,carry in arms,
3036,toto,,nape,
3037,totoade,o,"story, tale, fable",
3038,totoai,o,k o bird,bird
3039,totobeloho,ho,"to speak in the Tobelo language, to be able to speak Tobelo",
3040,totodingi,o,candlestick,
3041,totodore,ho,"to speak in the Tidore language, to be able to speak Tidore",
3042,totokia,,be able,
3043,totolo,,tackle block,tool
3044,totomo,,"full, complete",
3045,totongono,o,k o earthworm,insect
3046,tototeke,,knock,
3047,totuhuro,,reed,plant
3048,totukuna,,ruler,
3049,totumu,,bathe,
3050,towongi,ho,to walk along the beach,
3051,towora,,harden,
3052,tua,o,k o kerchief (worm in cakalele dance),
3053,tuada,o,jackfruit,food
3054,tuagi,,"pour, water, moisten",
3055,tuanga,,gentleman,
3056,tuari,,do separately,
3057,tuba,,lance,
3058,tubalenge,,"tinker, fiddle with",
3059,tubele,,cockfight,
3060,tubeli,,cockfight,
3061,tubo,,"put on high, aloft",
3062,tubolie,,"explode, toss up high",
3063,tubuho,i,heavy,
3064,tubuku,,top,
3065,tubuku,,"fall, jump, come down",
3066,tubu-tubuku,,speckled,
3067,tuda,,"lead, tow",
3068,tudele,o,k o fish,fish
3069,tudili,,pick,
3070,tuduku,ha,throw a spear,hunting
3071,tuga,,measure,
3072,tugala,,skin flakes,
3073,tugara,,nautilus shell,
3074,tugo,,surprize,
3075,tugutili,,wander in the forest,
3076,tugutiloka,,forest dweller,
3077,tuhange,NUM,eight,num
3078,tuhara,i,"boil, bubble",
3079,tuhere,,split,
3080,tuhu,,bang,
3081,tuhuku,ho,shoot,
3082,tui,o,k o bamboo,plant
3083,tuieki,,spear,
3084,tujanga,,roof support,
3085,tukanga,,skillful,
3086,tuku,,"press, pinch",
3087,tukunu,,sago leaf basin,
3088,tukuru,,"across, lay across",
3089,tulada,,"draw, paint",
3090,tulaka,,live lewdly,
3091,tulaki-bara,,ballast,
3092,tulihi,,color,
3093,tulu,ho,"stop in, go in",
3094,tulung,ho,"help, rescue, help with s t",
3095,tuma,,push up with stick,
3096,tumara,o,k o heron,animal
3097,tumidi,NUM,seven,
3098,tumule,,"clean, weed",
3099,tumungu,,"hold up, stop, arrest",
3100,tumunu,ho ma,dive,
3101,tumurahu,,"groggy, not yet awake",
3102,tumutu,ho,point,
3103,tumutuku,,remain small,
3104,tunata,,greedy,
3105,tungiri,ha,to scale (fish),food
3106,tungutu,,"point out, indicate",
3107,tuono,,do simultaneously,
3108,tupa,,box,
3109,tupa-tupa,,boxfish,
3110,tupe,,ape sound,
3111,tupukuru,,fold,
3112,turahi,,become steep,
3113,turono,,fall down,
3114,turu,,follow,
3115,tururu,ho ma,move,
3116,turutang,,"clever, skilled",
3117,tutama,,can,
3118,tutuku,ho,"stamp, pound, pound rice",
3119,tutukuna,,ruler,
3120,tutukunu,,walking stick,
3121,tutumu,,spy on,
3122,tututu,,"drip, drop",
3123,tutuuhu,,heartbeat,
3124,tuubula,,k o tree,
3125,tuuku,,"shape, fashion",
3126,tuuru,,k o tree,
3127,tuwinihi,,constipate,
3128,-ua,vsf,negative aspectual suffix,
3129,uahi,,not yet,
3130,uba,,gunpowder,
3131,ubo,o,,
3132,uboro,o,red parrot,animal
3133,Ubo-Ubo,o,name of kapung where Miti people took refuge from the war,
3134,ubo-ubo,o,hibiscus,plant
3135,ucaha,,bewitchment,
3136,udi,o,large basket,
3137,udo-udomo,,"basin, cup",
3138,ugaka,o,sugarcane,food
3139,uge,o,vegetable (general term),food
3140,uha,PART,"forbid, don't",
3141,uhaka,o,k o skin disease,med
3142,uhanga,,bunch,
3143,uhele,o,k o tree,plant
3144,uihi,,"leak, leaky",
3145,uiti,ha,bail,nautical
3146,ukere,i,"adjacent, close by, stand close to each other",
3147,uku,o,"fire, burn, burn oneself, flame, firewood",
3148,ukumu,,"press close, pinch together",
3149,ukuru,ma,"plan, opinion, idea",
3150,ule,ho,"play, jest, the children are playing on the beach",
3151,ulingi,o,k o kingfisher,bird
3152,ulini,,"umata, rollers, huge waves",
3153,umati,ma,people,
3154,umeloa,o,k o banana,food
3155,umo,ha,throw away,
3156,umuru,o,"lifetime, age",
3157,una,PRO,third-person singular masculine independent pronoun,
3158,unaha,o,fish scales,fish
3159,upahi,,police officer,
3160,upeti,,taxation,
3161,uriti,ha,sew,
3162,uroto,o,"vein, tendon, muscle, sinew",body part
3163,uru,nanga,"mouth, lips, beak, bill",body part
3164,uru,ho,cut off,
3165,uru jawa,o,k o rattan,
3166,uti,ho,descend,
3167,utongo,,sago palm leaf sheath,
3168,utu,,head hair,
3169,utu,PART,"little bit, other, the others",
3170,utuku,ho,pick (rice),
3171,utumu,ho,"win, profit",
3172,ututlu,,little bit,
3173,uwini,,light,
3174,uworo,,handle,
3175,wabi,,"shrink, sink, flatten",
3176,wagihi,,limp,
3177,wagu,,swing,
3178,wahiohi,,not yet,
3179,waho,ho,know,
3180,wahu-wahu,o,k o spider (daddy long-legs),animal
3181,wai,o,valley,
3182,waja,,steel,
3183,wakili,o,"substitute, deputy",
3184,wako,ho,rotate,
3185,wakomomu,o,k o fish net,fishing
3186,wakuhu,ho,select,
3187,wakutu,ma,time,
3188,wale,o,mango tree,plant
3189,walimi,,push along,
3190,waloko,ho ma,naked,
3191,waloko,o,bamboo joint,
3192,walye,o,"refuse, waste",
3193,wama,o,"citrus (general term), orange, lemon",food
3194,wange,o,"sun, day, every day, the sun has set, it's already midday, the sun has risen",
3195,wange-wange,o,k o snake,animal
3196,wango,ho,"live, life",
3197,wangoro,ho,"shine, be splendid",
3198,wapi,,scrotum,body part
3199,wapo,i,soaked,
3200,waranga,o,"realgar (?), venom, poison",
3201,warigi,o,fig tree,plant
3202,wariki,ma,"bowls, intestines",body part
3203,waru,ho,"sage, wise",
3204,wato (wa + ato),PART,so that,
3205,wawawe,i,"swing, sway",
3206,wawi,ho,"not enough, not reach",
3207,wederi,i,"perish, digest, rot, smash",
3208,weka,o,fan palm,plant
3209,wela,o,k o opera,
3210,welanga,ma,fallen unripe,
3211,weleke,o,cross (shape),
3212,wengaha,i,hollow,
3213,wera,o,wild betel,plant
3214,were,ho,make noise,
3215,wewa,i,"swing, walk with the arms swinging to and fro",
3216,wewe,o,k o wood (used to make fire,plant
3217,wiki-wiki,,doodle,
3218,wilere,,come loose,
3219,wiludu,,velvet,
3220,witomo,,lauch a canoe,
3221,woa,,loosen,
3222,woata,,broad,
3223,woe,COUNT,many,
3224,woere,ha,dry,
3225,wogono,o,raven,animal
3226,wohama,ho,"go in, enter, bring s t in, I put it in",
3227,wohanga,ho,forget,
3228,wohono,,fast,
3229,woki-woki,,terong,
3230,wokuhu,o,magician,magic
3231,Wolada,,Holland,
3232,womaha,ho,"breathe, breath",
3233,womo,,"lap, suck",
3234,wongeme,,tribal spirit,
3235,wora,,lower,
3236,woro,,"sink, clear, roomy",
3237,wota,nanga,uncle (parent's sister's husband),kin
3238,wotiti,,,
